code,qr_url,status,batch_name,assigned_to
PF-000372,https://farecoh.org/t/9cd4e7560b605b7d81d550e1ad021a25d0949d18c3336a0eae2940c86057da84,available,LOTE GENERAL 001,
PF-000373,https://farecoh.org/t/cc2ab894cc2be0e294e7719dfb37214c2697e52865a7dafdd4098cf2876438c9,available,LOTE GENERAL 001,
PF-000374,https://farecoh.org/t/40367d687804cb6f247bf40360ebcd98ed6bf5a6bdd7f46753d35da1f3f8d530,available,LOTE GENERAL 001,
PF-000375,https://farecoh.org/t/d08ec7f903c1ed7f3150e5cbca6d7dadafa6a70f4882b4df47393ad5f7dc55fd,available,LOTE GENERAL 001,
PF-000376,https://farecoh.org/t/1aeb9455f04aa1c349631241b651385abeba58dc009d808cc2a28c4d810bb975,available,LOTE GENERAL 001,
PF-000377,https://farecoh.org/t/5242d38ba1aa72a979ee843b583462d078f142d962627f945043fb229a7c642b,available,LOTE GENERAL 001,
PF-000378,https://farecoh.org/t/54ffaafa89c46c026d794682101dd6b24628b1896c22b9689b8ef36b117bacae,available,LOTE GENERAL 001,
PF-000379,https://farecoh.org/t/c516bb068de7b77095e4d73813d3ad331482bb67334fc4638e568f7b7bc79257,available,LOTE GENERAL 001,
PF-000380,https://farecoh.org/t/0a1719d307f1fac7b3c8dd99b7d1e6a9c72824b3d8fbf592356aaf8201ad73c8,available,LOTE GENERAL 001,
PF-000381,https://farecoh.org/t/41155a9c2a8c27fda90ece077e6e9124ad6c412d0d86fac1c0083ce0738ae3e7,available,LOTE GENERAL 001,
PF-000382,https://farecoh.org/t/92e57c54db7f2a905eefb03f758c3df1fdae55d647582f1fd7b644b71efa937d,available,LOTE GENERAL 001,
PF-000383,https://farecoh.org/t/54fe5c971f64b44d9ffc75837023feb6945c6a6ed230edc4a78b36fdf4ee7d99,available,LOTE GENERAL 001,
PF-000384,https://farecoh.org/t/dbf21684a30f62790c049d937667a86168fb004364dc9ebc6d011bd7b4dd6638,available,LOTE GENERAL 001,
PF-000385,https://farecoh.org/t/7f7c9e6a606bdacd551682a549d3e089230530ada3987fe9f3f32e9bb442d338,available,LOTE GENERAL 001,
PF-000386,https://farecoh.org/t/5f63d2f26dc24de7be3c076d2bb72534d882e5e8fadb8baed6e053903415654d,available,LOTE GENERAL 001,
PF-000387,https://farecoh.org/t/8712509764747aee466fb515009c64d45710d2a2db08e3cfa1446d52070c89da,available,LOTE GENERAL 001,
PF-000388,https://farecoh.org/t/d00a2c41ec5aae00f3e1dcd37f639e85e18fa30541b5ee30d1596b210fcb404a,available,LOTE GENERAL 001,
PF-000389,https://farecoh.org/t/3bf53b0b967cdf04facc91a660deeb809b474af214978f2848ada86032664691,available,LOTE GENERAL 001,
PF-000390,https://farecoh.org/t/3ea56755091db7c9f0dfbb97c28578f4a2f48bb193dc8d2717dd816d8e83f43b,available,LOTE GENERAL 001,
PF-000391,https://farecoh.org/t/2a2bd3a5687181a2d7dcb203af3be462678738360aad8111656f45d000e7315f,available,LOTE GENERAL 001,
PF-000392,https://farecoh.org/t/114c533dec2cb8a9fb955f81ba9a4b4e55fd1342eabff4e0b9bc23b8127faaf9,available,LOTE GENERAL 001,
PF-000393,https://farecoh.org/t/9163181042e0785f7726c22a9857378cb5c6ad0eb0975b8dd2bdfec974036b7f,available,LOTE GENERAL 001,
PF-000394,https://farecoh.org/t/2d4176816b03210aaac0a287d54578a1cd4282f35c3f5aacac23cbb8234c01e8,available,LOTE GENERAL 001,
PF-000395,https://farecoh.org/t/dea9364e6228f3cd82e0b0ecf0871c58bb892b9f9622e0e7316a823dd106972c,available,LOTE GENERAL 001,
PF-000396,https://farecoh.org/t/d0467dcfbef2ecf448b36a045f5cfd2f27733e66ca732945e4f6af36a2253654,available,LOTE GENERAL 001,
PF-000397,https://farecoh.org/t/4b34df981b86f12c9ec02e8987f05a73fb055b731a0433a3a39dd5fe6b2e772c,available,LOTE GENERAL 001,
PF-000398,https://farecoh.org/t/707e5b2f2cb2979d6a7427ed46539c192d3b0bfb623c01d6a72876016552b309,available,LOTE GENERAL 001,
PF-000399,https://farecoh.org/t/62d6d402233deca84bf9e1e29452fadd63934b528f88f169dfab24c32adce389,available,LOTE GENERAL 001,
PF-000400,https://farecoh.org/t/ef19d9af8830f8b0510765ec157424bbb209b2346ce512c96dfaba5e7f80fc7b,available,LOTE GENERAL 001,
PF-000401,https://farecoh.org/t/d359cd31475fc394b6940aafa0b4a33b1d909e69147f8da264364c25cd28ed25,available,LOTE GENERAL 001,
PF-000402,https://farecoh.org/t/ca7daa56e0d967ec5b803a440b26002bbf03897e57d09f22c8388a42b73ec356,available,LOTE GENERAL 001,
PF-000403,https://farecoh.org/t/48b53ef1706ae897c25b97c5dcfcd50869f8bd161efa066c87dd84a68e4292c9,available,LOTE GENERAL 001,
PF-000404,https://farecoh.org/t/87587dde019acaf8d17bd81f9774f6b1db2c06f2799461d950bbcca75537bfbc,available,LOTE GENERAL 001,
PF-000405,https://farecoh.org/t/46f1af519f490a6c7ce1e15174312181aa35c52ffba4b98308303cd5dcac3c67,available,LOTE GENERAL 001,
PF-000406,https://farecoh.org/t/8e89c9cd1d0e28693ccac63df3c856f06843929df7d35dc22d2ceb50785fd6a1,available,LOTE GENERAL 001,
PF-000407,https://farecoh.org/t/f61c6f30a48e50f0425441df17966a011231853c092ef7e6627c4683123eef07,available,LOTE GENERAL 001,
PF-000408,https://farecoh.org/t/f5eefaaf709181114bc7dbf701f28c3adf0ef68250d062b2faeeaf4b0ae7aa30,available,LOTE GENERAL 001,
PF-000409,https://farecoh.org/t/6e4426db9e7f7602ba88d70f9755c22b7a1e445dba993f51a58a4323adf579f7,available,LOTE GENERAL 001,
PF-000410,https://farecoh.org/t/30d30987c59c397efa92f1c57e4420e16334689cb50dacdb3c77f5e453e86f7c,available,LOTE GENERAL 001,
PF-000411,https://farecoh.org/t/7de055e48c806840d9529f0fda777847e93b4df00c10744bd8afca9e5c679c0b,available,LOTE GENERAL 001,
PF-000412,https://farecoh.org/t/adfdd53e708c21c40982b344bc77a766e2cf79e04503cf28f14d5f5c07a913b9,available,LOTE GENERAL 001,
PF-000413,https://farecoh.org/t/987a538152f6807f2bc07df226cba59fc11212f6034f8cfcd176a9bfdde316b7,available,LOTE GENERAL 001,
PF-000414,https://farecoh.org/t/593dbe286bb78ffda6a71f14b7529cde13f3d874b1a926306705f9cc804e694d,available,LOTE GENERAL 001,
PF-000415,https://farecoh.org/t/653f04138155137902aaa195570840c5ecdc5361b404e13c458c42533c569aea,available,LOTE GENERAL 001,
PF-000416,https://farecoh.org/t/a9e5582baa99593aed806c623582e079df48e35d189428c3f56662fd63b65928,available,LOTE GENERAL 001,
PF-000417,https://farecoh.org/t/f1552a5754bdc519beec6cba0e00c159573ab53bda9a2d0a50d280369cea1b3a,available,LOTE GENERAL 001,
PF-000418,https://farecoh.org/t/dc29da082740058ad6f64bee414167136661ec810aa1cbe3869becfda07530f9,available,LOTE GENERAL 001,
PF-000419,https://farecoh.org/t/f95194a8b9e8702a10459b21bd24eca825cdc59c4d21922708f4561f89771103,available,LOTE GENERAL 001,
PF-000420,https://farecoh.org/t/ebb97db09293785b6b88a00075a839d35eb9987fbddbbe5352766cf281290f9a,available,LOTE GENERAL 001,
PF-000421,https://farecoh.org/t/a002719379e015f85ca9979f1f45ce4e6006c9535d6234551ccc5cb07433c021,available,LOTE GENERAL 001,
PF-000422,https://farecoh.org/t/b50ee944244964f613f99e24cf04b04fcb344a353afb2626318c2690a8b9d425,available,LOTE GENERAL 001,
PF-000423,https://farecoh.org/t/d416c71c05870ac7dfd1f45cb4e0c01fef6f6876bf9ff29a1f0a56605a075dee,available,LOTE GENERAL 001,
PF-000424,https://farecoh.org/t/ac3a17dd4a23783995de9d569d1d6e9ae4cd2be07585f308375a56431ad5b1b2,available,LOTE GENERAL 001,
PF-000425,https://farecoh.org/t/c947a24699cb17c477e205431024bd97fbd367b1f0241a479e08e2b41cef1389,available,LOTE GENERAL 001,
PF-000426,https://farecoh.org/t/a2cc0bab92c242ce7845f414d0f224716612c1697e19d8a1ae24b48e9d66898b,available,LOTE GENERAL 001,
PF-000427,https://farecoh.org/t/8fb0f8f4999ec4f288feca88760a511ab9ce5a22386daa3c2d0e025d4dec108b,available,LOTE GENERAL 001,
PF-000428,https://farecoh.org/t/ef5170621020158e81a87f4c914e7df8554373e01447a432ff76de11d3206583,available,LOTE GENERAL 001,
PF-000429,https://farecoh.org/t/d8fd41038a17b8af8621f5f3bd0304aa3ab9595450358b5910c90b6f885e55ae,available,LOTE GENERAL 001,
PF-000430,https://farecoh.org/t/5268b49e0f80ce7dcf258e3c5a9dc41cff095fb099ad403dffe6734947cdaf4a,available,LOTE GENERAL 001,
PF-000431,https://farecoh.org/t/99a70fbd7fdf9c1166af7546c1749ac43ee34c85390a80cb2c88c1518fb65317,available,LOTE GENERAL 001,
PF-000432,https://farecoh.org/t/5ed22a2b3376c20d3dff8dcbb2d8edcdeaf85ffaae5eaabda6740f8540662a7f,available,LOTE GENERAL 001,
PF-000433,https://farecoh.org/t/83a93b244e97e81df04fa77fa8e9a1c28b95dfadfef476653445cc3e7ee130a2,available,LOTE GENERAL 001,
PF-000434,https://farecoh.org/t/d1663a5f5209d0ac22e907422be405694f21dcf1182653328cc3b674ec8b8d66,available,LOTE GENERAL 001,
PF-000435,https://farecoh.org/t/79cb8cd46dce66ba29ed274cb6b02f56a1f38b35ba073211bdf1fe72d033de79,available,LOTE GENERAL 001,
PF-000436,https://farecoh.org/t/538936807367aea8332bef184bfbf5f6a222bf48527e688b79cbef56e74343b5,available,LOTE GENERAL 001,
PF-000437,https://farecoh.org/t/85257c0b820fbc2222dd866492eaf0656a656a12df3c9d6f32e013a221a43284,available,LOTE GENERAL 001,
PF-000438,https://farecoh.org/t/490d74b3635da18a6bf58b841ec2ba0221c8633e8e865ccd3d454e5d698f6859,available,LOTE GENERAL 001,
PF-000439,https://farecoh.org/t/b3f2a329fa5343d903afb5f99b95fe4de52672be414840226a7e79f5fce2b34d,available,LOTE GENERAL 001,
PF-000440,https://farecoh.org/t/6116aa26b862855608cdf64b1ae537a9bbb882f2bff32fcdc399427bbbbacb61,available,LOTE GENERAL 001,
PF-000441,https://farecoh.org/t/cfc8b2e66c7ea00e8c74e952c7a271a6f437568178c8adae0bf17b42f0d10d38,available,LOTE GENERAL 001,
PF-000442,https://farecoh.org/t/6b7ff99a877126054cf6d8f8329b361d1b1e33d6bc3f086861b6b0fadbe3a7c8,available,LOTE GENERAL 001,
PF-000443,https://farecoh.org/t/6b4ddd185872894c8c08edcdc8e4c262cd3e22207f9119683668b5503f47ee12,available,LOTE GENERAL 001,
PF-000444,https://farecoh.org/t/45bd35a0ccb5a6d6e66f5ff482134b96387416530d704240064839f1438cd047,available,LOTE GENERAL 001,
PF-000445,https://farecoh.org/t/6ee052321c85b86002642b3e6c5a3038afca9ffa0bbdefda4f5e82bf1679e5ec,available,LOTE GENERAL 001,
PF-000446,https://farecoh.org/t/a6664621b8a4af4a38907c6b6151de2d04fc34e4952e793c5dbe85ab59feff25,available,LOTE GENERAL 001,
PF-000447,https://farecoh.org/t/43b370d428bbcf5a797b524ff0296986815dc8c9231e4ed97a6a53e64f0b650b,available,LOTE GENERAL 001,
PF-000448,https://farecoh.org/t/bc8fb3a169bac8371dfd7254ab05f0f11a70301c97961e9629d61b1b0de8f3f7,available,LOTE GENERAL 001,
PF-000449,https://farecoh.org/t/ca2b9905f584268d34af6ca5ce5eca7511f8f7801f865123dd776527a9a1e2d5,available,LOTE GENERAL 001,
PF-000450,https://farecoh.org/t/e86768e7eae0f6ce90fd35f6a182253e46ec86bf7ab7557e64d936c4768583b9,available,LOTE GENERAL 001,
PF-000451,https://farecoh.org/t/391628cbafb0809a50147d733f09e75beccbf272487085000de68114d7286e01,available,LOTE GENERAL 001,
PF-000452,https://farecoh.org/t/032da047f9dc42c0e1e969b49c5c0c080ae5165fa922000556297abdc93b26d7,available,LOTE GENERAL 001,
PF-000453,https://farecoh.org/t/0870dd62d4282c29078d65f61330ea86b5d507de17f96cc638ab16a477c13e55,available,LOTE GENERAL 001,
PF-000454,https://farecoh.org/t/8e28a5619dca6da5fc89ec0c5dbabde2cc3d0f79f7ba4c6b94839677522163a0,available,LOTE GENERAL 001,
PF-000455,https://farecoh.org/t/eb8b2dab0bbba426ae6429ca0ef312b7ae48100f56804ada6381ecfd11df771c,available,LOTE GENERAL 001,
PF-000456,https://farecoh.org/t/a13fc1d143f4cb2a1931885eaeaa762cca6db222371d2acea8f3d111afa41dbd,available,LOTE GENERAL 001,
PF-000457,https://farecoh.org/t/f95e976aaac95eb64914e2a53cf9d34fc4e75049c61719631b1eda0cf1f0428e,available,LOTE GENERAL 001,
PF-000458,https://farecoh.org/t/8f6900be3fc511ab814e7ea1a9fb96d0105f32f9281f50bf4d2549cf2d330093,available,LOTE GENERAL 001,
PF-000459,https://farecoh.org/t/60eaaa692c862db9aaf9b35ba0ea6ba3547818c8394006a07b5a1a5009718a8f,available,LOTE GENERAL 001,
PF-000460,https://farecoh.org/t/4aabc6d1990deef84c5ca6515f30772a124b7d4502dd49150b694219ac0e24ce,available,LOTE GENERAL 001,
PF-000461,https://farecoh.org/t/ea9a61d176f4c92ace3529df1fd3a35725e7becb3347a01292544a5f79e0673d,available,LOTE GENERAL 001,
PF-000462,https://farecoh.org/t/ebdc7778a58d1ee9be66057fc5e0f2f185b08b261ce8fbefb78200e416cdc79d,available,LOTE GENERAL 001,
PF-000463,https://farecoh.org/t/ec21c4b81a831a748f7c599c860713371b90a6e0866bf63a14ead4d6df851eea,available,LOTE GENERAL 001,
PF-000464,https://farecoh.org/t/9e86ad7f20a0d2b55f728a7fee8c4f853505eae1a736cbb04726742a6a0fc9b6,available,LOTE GENERAL 001,
PF-000465,https://farecoh.org/t/c2228a0adc59b0dd9529f9bd55f86099b6fd00d50b64f4467d9250a7a1566bb9,available,LOTE GENERAL 001,
PF-000466,https://farecoh.org/t/5fe95d4e15e8e6a699ae7f6a610fe90d5700d546ef5797025c5c9ca903553cef,available,LOTE GENERAL 001,
PF-000467,https://farecoh.org/t/16188863f4fc756fc84beb8ed530bc02c23f1435e7bcbc6a48cd21cc5328a78b,available,LOTE GENERAL 001,
PF-000468,https://farecoh.org/t/8d2211ef332e17f0715b2e5970f9a03a6b110a40ab99100ef645db6a32e2f103,available,LOTE GENERAL 001,
PF-000469,https://farecoh.org/t/5994cb414c5c0bb8179d3cd71b359cecd1668653be1ea830479e6fdae732e77a,available,LOTE GENERAL 001,
PF-000470,https://farecoh.org/t/6b34155c0218460fd263d768a1a8a4e154de2c134958d2f78c0a1af7a92d64a4,available,LOTE GENERAL 001,
PF-000471,https://farecoh.org/t/70b313f5b2ed71e168bb80b4a78fa499416d45a1e44d334ced28acab333b7592,available,LOTE GENERAL 001,
PF-000472,https://farecoh.org/t/da300ec95f21b83e7196d28f9bc47ba510975133c749b6efd50033e70aaed990,available,LOTE GENERAL 001,
PF-000473,https://farecoh.org/t/347fad9209f4a1275bc00d4dc36ae1814c555aef1084ea21acad758d5f9fefc9,available,LOTE GENERAL 001,
PF-000474,https://farecoh.org/t/ae319b2ab46263482b92a631101bfac8c8db2541fbe47d156b739a4af1eeb001,available,LOTE GENERAL 001,
PF-000475,https://farecoh.org/t/6ed38b07bf58c7e910edf73767f15a4898594ab7f97641f3309fb710a7155359,available,LOTE GENERAL 001,
PF-000476,https://farecoh.org/t/6260cb0dad932a0a2bd6999510f9b0c6c7546c6868251a1b31e6185b9376e252,available,LOTE GENERAL 001,
PF-000477,https://farecoh.org/t/a5aa9761a679ddf517e0ac67cad4865781e5014cf5bd9637d73937f02b0a64e2,available,LOTE GENERAL 001,
PF-000478,https://farecoh.org/t/7a0ffc3fa83a9cc7c956696af18a9a2ff3ad79fdb6c461347b55d9a21d4fdbd4,available,LOTE GENERAL 001,
PF-000479,https://farecoh.org/t/1ea2850a59e2706f583932fd99bd647eb0839bfed6dd012af3579e2b03f5e665,available,LOTE GENERAL 001,
PF-000480,https://farecoh.org/t/76293ff2a42d32aaa3613eadcf50ad94a79e1178efd2ae113257922f95a03f41,available,LOTE GENERAL 001,
PF-000481,https://farecoh.org/t/21796ea4c0e3e49376f372d6e1948e36a034c14c214079a3adf5feaee240deaa,available,LOTE GENERAL 001,
PF-000482,https://farecoh.org/t/144534ba4b02c77b9fdfe996833207b4cd9206f9f8b399ec37b284c02bbb2be7,available,LOTE GENERAL 001,
PF-000483,https://farecoh.org/t/3cdb79b2142efa77c5beb353f3421dd70f75fd3b138b349cfe2a660ff836286d,available,LOTE GENERAL 001,
PF-000484,https://farecoh.org/t/73ee1d6567f4498e2c4618347ff510ce15259efaedf61129498635e0a8449a49,available,LOTE GENERAL 001,
PF-000485,https://farecoh.org/t/4477e390a9d320fb45c739b124795877c1e14c3476e16a6e499ac746dba4ff7b,available,LOTE GENERAL 001,
PF-000486,https://farecoh.org/t/1c5f1456201f9896ff760cbad53e5916f8f2739c7fa36ec3f251e3a4f116d1b9,available,LOTE GENERAL 001,
PF-000487,https://farecoh.org/t/f480966edebd4d131046b26417d95f844a155b2a87e60cd8908f7c9df417dd5f,available,LOTE GENERAL 001,
PF-000488,https://farecoh.org/t/65d4cbbdd6bee9f1d0381169ef94ae2510edd05363b5e29a0d7747ca66399553,available,LOTE GENERAL 001,
PF-000489,https://farecoh.org/t/8659475b6d7feb77b0ea9def4a5a0f6e92da8d237931cdd0de874bda2b72b4d0,available,LOTE GENERAL 001,
PF-000490,https://farecoh.org/t/632bb5981004b469e11f0b9f9ec76ced82595ef76fb4a1c928d9f4b6b1210b3e,available,LOTE GENERAL 001,
PF-000491,https://farecoh.org/t/a113820b3a8a1c25d5cffd9e74220395cb4694218b40fc3def8fb274ba58ba91,available,LOTE GENERAL 001,
PF-000492,https://farecoh.org/t/d7e997507176419e19e8c38a95820eab2550fa574fb38fdc4835bb69b21476db,available,LOTE GENERAL 001,
PF-000493,https://farecoh.org/t/81ede897c9e43b2f280ddf858787e4eb57b7173d2d4c3218e8f2e0e7b2fde182,available,LOTE GENERAL 001,
PF-000494,https://farecoh.org/t/8c99460dad624b45889e78bd7f21aae86b4276d586fb70f977076eba3abae400,available,LOTE GENERAL 001,
PF-000495,https://farecoh.org/t/b096a301b23ef453dfd1df84ce64f98ffe952d842b9502d2b97417022f1767be,available,LOTE GENERAL 001,
PF-000496,https://farecoh.org/t/9da832413f27ba88ec4ae0a25bb28670c070860c60e1b332c5e9f37c23ea0ca0,available,LOTE GENERAL 001,
PF-000497,https://farecoh.org/t/8438506af0837866e2765b1cd9142de7869b21f37e17aad529e4dd3f915e773d,available,LOTE GENERAL 001,
PF-000498,https://farecoh.org/t/f93751a6af21e1f927c9e594a9ebd6475c3f936316a126d70290c9f65a3a70f6,available,LOTE GENERAL 001,
PF-000499,https://farecoh.org/t/c3a11e745e55f3f7a710d6bf4b9673d5e46ca76c652e861fa68700206e65fe54,available,LOTE GENERAL 001,
PF-000500,https://farecoh.org/t/487b91844f5286f20a05b8e18515e831b95fa188aeb590c9589fc53c16997981,available,LOTE GENERAL 001,
